n,e,pop
6305000,364000,0
6306000,364000,0
6307000,364000,15
6319000,364000,4
6320000,364000,0
6322000,364000,6
6323000,364000,3
6324000,364000,0
6330000,364000,13
6333000,364000,7
6337000,364000,5
6338000,364000,39
6340000,364000,3
6341000,364000,9
6342000,364000,115
6343000,364000,7
6345000,364000,3
6346000,364000,0
6347000,364000,3
6350000,364000,0
6353000,364000,0
6355000,364000,0
6356000,364000,3
6357000,364000,0
6358000,364000,4
6359000,364000,23
6360000,364000,3
6361000,364000,8
6362000,364000,10
6363000,364000,11
6364000,364000,11
6367000,364000,6
6368000,364000,15
6369000,364000,19
6371000,364000,8
6372000,364000,0
6373000,364000,3
6374000,364000,8
6375000,364000,27
6376000,364000,112
6377000,364000,63
6378000,364000,121
6379000,364000,15
6380000,364000,10
6383000,364000,0
6384000,364000,47
6385000,364000,3
6386000,364000,3
6387000,364000,3
6388000,364000,30
6389000,364000,5
6395000,364000,3
6396000,364000,70
6397000,364000,86
6398000,364000,16
6400000,364000,9
6401000,364000,28
6402000,364000,10
6403000,364000,3
6404000,364000,6
6405000,364000,20
6407000,364000,8
6412000,364000,43
6413000,364000,4
6414000,364000,3
6417000,364000,6
6418000,364000,3
6419000,364000,34
6420000,364000,19
6421000,364000,16
6422000,364000,3
6423000,364000,3
6424000,364000,8
6425000,364000,15
6426000,364000,22
6427000,364000,7
6430000,364000,45
6431000,364000,63
6432000,364000,121
6433000,364000,14
6434000,364000,11
6435000,364000,0
6437000,364000,0
6440000,364000,0
6444000,364000,3
6445000,364000,10
6446000,364000,0
6447000,364000,3
6450000,364000,35
6451000,364000,22
6452000,364000,10
6453000,364000,51
6454000,364000,18
6455000,364000,11
6456000,364000,17
6457000,364000,27
6458000,364000,8
6459000,364000,8
6460000,364000,3
6461000,364000,22
6462000,364000,11
6463000,364000,17
6464000,364000,5
6465000,364000,19
6466000,364000,10
6467000,364000,498
6468000,364000,1219
6469000,364000,57
6470000,364000,7
6471000,364000,20
6472000,364000,19
6473000,364000,10
6474000,364000,4
6475000,364000,8
6476000,364000,7
6480000,364000,26
6502000,364000,4
6503000,364000,3
6533000,364000,3
6536000,364000,4
6537000,364000,30
6538000,364000,18
6539000,364000,291
6540000,364000,14
6542000,364000,5
6543000,364000,0
6545000,364000,10
6546000,364000,3
6547000,364000,23
6548000,364000,29
6550000,364000,28
6551000,364000,5
6555000,364000,9
6556000,364000,12
6557000,364000,15
6561000,364000,3
6563000,364000,5
6564000,364000,0
6568000,364000,6
6569000,364000,12
6570000,364000,6
6571000,364000,22
6572000,364000,10
6575000,364000,3
6576000,364000,7
6577000,364000,0
6579000,364000,7
6593000,364000,0
6594000,364000,3
6599000,364000,6
6600000,364000,8
6601000,364000,12
6602000,364000,18
6609000,364000,4
6610000,364000,3
6612000,364000,112
6613000,364000,135
6615000,364000,3856
6616000,364000,1611
6617000,364000,292
6618000,364000,30
6619000,364000,35
6620000,364000,4
6621000,364000,6
6627000,364000,11
6628000,364000,7
6629000,364000,10
6632000,364000,16
6633000,364000,97
6634000,364000,24
6639000,364000,11
6640000,364000,3
6641000,364000,0
6643000,364000,3
6678000,364000,0
6761000,364000,4
6762000,364000,7
6855000,364000,0
6936000,364000,8
7052000,364000,5
6192000,365000,5
6193000,365000,1007
6194000,365000,3512
6195000,365000,2732
6196000,365000,975
6197000,365000,67
6198000,365000,9
6199000,365000,7
6200000,365000,72
6201000,365000,39
6202000,365000,13
6203000,365000,90
6204000,365000,42
6205000,365000,12
6206000,365000,100
6207000,365000,5
6208000,365000,3
6209000,365000,20
6210000,365000,88
6211000,365000,57
6212000,365000,57
6213000,365000,3
6214000,365000,51
6215000,365000,11
6216000,365000,24
6218000,365000,6
6219000,365000,16
6220000,365000,31
6221000,365000,14
6222000,365000,24
6224000,365000,21
6225000,365000,90
6226000,365000,632
6227000,365000,388
6228000,365000,21
6230000,365000,8
6231000,365000,14
6233000,365000,1089
6234000,365000,23
6236000,365000,70
6237000,365000,24
6238000,365000,42
6239000,365000,173
6240000,365000,83
6241000,365000,3
6242000,365000,9
6243000,365000,7
6244000,365000,10
6245000,365000,30
6246000,365000,237
6247000,365000,1294
6248000,365000,122
6249000,365000,33
6250000,365000,19
6251000,365000,4
6252000,365000,6
6253000,365000,6
6254000,365000,13
6255000,365000,33
6256000,365000,162
6257000,365000,38
6280000,365000,143
6281000,365000,1358
6282000,365000,1508
6283000,365000,0
6284000,365000,0
6285000,365000,8
6286000,365000,3
6287000,365000,19
6288000,365000,61
6292000,365000,13
6293000,365000,19
6294000,365000,3
6295000,365000,7
6296000,365000,13
6297000,365000,5
6298000,365000,17
6304000,365000,6
6313000,365000,0
6314000,365000,3
6320000,365000,4
6321000,365000,0
6324000,365000,0
6329000,365000,11
6330000,365000,9
6331000,365000,6
6332000,365000,8
6334000,365000,0
6336000,365000,6
6338000,365000,5
6339000,365000,10
6341000,365000,15
6344000,365000,13
6346000,365000,0
6347000,365000,0
6354000,365000,8
6355000,365000,14
6356000,365000,9
6358000,365000,3
6359000,365000,7
6360000,365000,0
6361000,365000,3
6362000,365000,6
6363000,365000,4
6365000,365000,14
6366000,365000,25
6367000,365000,10
6368000,365000,17
6369000,365000,3
6371000,365000,4
6372000,365000,9
6373000,365000,0
6374000,365000,3
6375000,365000,17
6376000,365000,8
6377000,365000,63
6378000,365000,69
6379000,365000,6
6380000,365000,27
6381000,365000,14
6382000,365000,3
6384000,365000,8
6385000,365000,15
6389000,365000,4
6391000,365000,3
6394000,365000,16
6395000,365000,4
6396000,365000,22
6397000,365000,176
6399000,365000,5
6400000,365000,19
6401000,365000,4
6402000,365000,3
6407000,365000,3
6408000,365000,22
6409000,365000,51
6414000,365000,5
6419000,365000,47
6420000,365000,13
6421000,365000,19
6422000,365000,3
6423000,365000,4
6424000,365000,7
6425000,365000,31
6426000,365000,133
6427000,365000,90
6428000,365000,19
6429000,365000,3
6430000,365000,33
6431000,365000,18
6432000,365000,23
6433000,365000,3
6434000,365000,21
6435000,365000,16
6436000,365000,0
6437000,365000,22
6438000,365000,7
6439000,365000,4
6440000,365000,4
6444000,365000,0
6445000,365000,31
6446000,365000,14
6447000,365000,4
6448000,365000,14
6449000,365000,18
6450000,365000,4
6451000,365000,318
6452000,365000,393
6453000,365000,41
6454000,365000,33
6455000,365000,31
6456000,365000,10
6457000,365000,17
6458000,365000,24
6459000,365000,13
6460000,365000,7
6461000,365000,0
6462000,365000,3
6463000,365000,14
6464000,365000,24
6465000,365000,14
6466000,365000,8
6467000,365000,35
6468000,365000,10
6469000,365000,3
6470000,365000,19
6471000,365000,15
6472000,365000,11
6473000,365000,5
6474000,365000,7
6475000,365000,10
6476000,365000,6
6477000,365000,6
6479000,365000,28
6480000,365000,11
6537000,365000,4
6538000,365000,18
6539000,365000,8
6540000,365000,8
6541000,365000,3
6542000,365000,0
6545000,365000,3
6546000,365000,0
6547000,365000,24
6548000,365000,16
6549000,365000,7
6550000,365000,5
6551000,365000,3
6552000,365000,31
6553000,365000,25
6554000,365000,32
6555000,365000,16
6557000,365000,4
6558000,365000,18
6559000,365000,8
6560000,365000,8
6561000,365000,0
6569000,365000,3
6570000,365000,10
6571000,365000,33
6572000,365000,18
6575000,365000,4
6576000,365000,0
6577000,365000,6
6578000,365000,11
6579000,365000,3
6599000,365000,0
6600000,365000,40
6601000,365000,11
6602000,365000,3
6608000,365000,12
6609000,365000,42
6610000,365000,50
6611000,365000,28
6612000,365000,5
6613000,365000,1020
6614000,365000,74
6615000,365000,1006
6616000,365000,686
6617000,365000,655
6618000,365000,44
6619000,365000,13
6620000,365000,5
6622000,365000,4
6624000,365000,0
6626000,365000,8
6627000,365000,3
6628000,365000,0
6631000,365000,29
6632000,365000,13
6633000,365000,19
6634000,365000,42
6639000,365000,5
6640000,365000,4
6654000,365000,3
6656000,365000,5
6657000,365000,4
6672000,365000,4
6677000,365000,0
6756000,365000,6
6768000,365000,0
6855000,365000,3
6936000,365000,4
6955000,365000,3
6193000,366000,137
6194000,366000,4
6196000,366000,108
6197000,366000,4
6198000,366000,16
6199000,366000,18
6200000,366000,166
6201000,366000,7
6202000,366000,22
6203000,366000,412
6204000,366000,207
6205000,366000,37
6206000,366000,60
6207000,366000,10
6208000,366000,35
6209000,366000,17
6210000,366000,44
6211000,366000,31
6212000,366000,11
6213000,366000,32
6214000,366000,25
6215000,366000,26
6216000,366000,89
6217000,366000,4
6219000,366000,301
6220000,366000,26
6221000,366000,14
6222000,366000,16
6224000,366000,12
6225000,366000,15
6226000,366000,6
6227000,366000,224
6228000,366000,73
6229000,366000,45
6230000,366000,60
6231000,366000,5
6232000,366000,3
6233000,366000,440
6234000,366000,907
6236000,366000,583
6237000,366000,349
6238000,366000,1070
6239000,366000,318
6240000,366000,16
6241000,366000,0
6242000,366000,17
6243000,366000,13
6244000,366000,12
6245000,366000,43
6246000,366000,17
6247000,366000,84
6248000,366000,20
6249000,366000,6
6252000,366000,20
6253000,366000,86
6254000,366000,105
6255000,366000,457
6256000,366000,475
6281000,366000,174
6282000,366000,957
6283000,366000,75
6285000,366000,16
6287000,366000,0
6288000,366000,19
6289000,366000,10
6290000,366000,6
6292000,366000,4
6293000,366000,10
6294000,366000,4
6295000,366000,26
6296000,366000,54
6297000,366000,19
6303000,366000,0
6305000,366000,10
6309000,366000,8
6310000,366000,5
6311000,366000,6
6313000,366000,3
6314000,366000,3
6317000,366000,6
6325000,366000,3
6326000,366000,6
6329000,366000,4
6330000,366000,5
6331000,366000,16
6332000,366000,5
6334000,366000,17
6335000,366000,3
6337000,366000,0
6339000,366000,3
6340000,366000,3
6341000,366000,3
6342000,366000,4
6344000,366000,0
6345000,366000,5
6346000,366000,3
6350000,366000,3
6352000,366000,6
6353000,366000,6
6357000,366000,4
6361000,366000,3
6363000,366000,7
6364000,366000,7
6365000,366000,11
6366000,366000,46
6368000,366000,6
6369000,366000,9
6371000,366000,12
6372000,366000,42
6373000,366000,3
6374000,366000,4
6375000,366000,5
6376000,366000,10
6377000,366000,13
6378000,366000,17
6380000,366000,26
6381000,366000,107
6382000,366000,36
6383000,366000,3
6385000,366000,7
6386000,366000,8
6390000,366000,7
6391000,366000,38
6393000,366000,0
6394000,366000,3
6395000,366000,3
6396000,366000,15
6397000,366000,17
6398000,366000,90
6399000,366000,21
6400000,366000,3
6401000,366000,31
6403000,366000,8
6404000,366000,7
6409000,366000,298
6410000,366000,3
6415000,366000,4
6416000,366000,6
6417000,366000,3
6419000,366000,7
6420000,366000,8
6421000,366000,3
6422000,366000,11
6423000,366000,9
6424000,366000,10
6425000,366000,16
6426000,366000,27
6427000,366000,22
6428000,366000,21
6429000,366000,20
6431000,366000,26
6432000,366000,33
6433000,366000,7
6434000,366000,48
6435000,366000,10
6436000,366000,23
6437000,366000,23
6438000,366000,0
6443000,366000,3
6444000,366000,0
6445000,366000,5
6446000,366000,4
6447000,366000,9
6448000,366000,17
6449000,366000,9
6450000,366000,49
6451000,366000,555
6452000,366000,591
6453000,366000,4
6454000,366000,43
6455000,366000,22
6456000,366000,32
6457000,366000,12
6458000,366000,12
6459000,366000,0
6460000,366000,28
6462000,366000,15
6463000,366000,33
6464000,366000,9
6466000,366000,8
6467000,366000,14
6468000,366000,4
6469000,366000,18
6471000,366000,8
6472000,366000,36
6473000,366000,3
6474000,366000,4
6475000,366000,21
6476000,366000,9
6539000,366000,3
6540000,366000,3
6541000,366000,14
6542000,366000,11
6543000,366000,8
6548000,366000,545
6549000,366000,211
6550000,366000,0
6552000,366000,3
6553000,366000,9
6555000,366000,14
6556000,366000,4
6557000,366000,20
6558000,366000,0
6559000,366000,8
6562000,366000,3
6563000,366000,3
6570000,366000,3
6571000,366000,23
6572000,366000,65
6573000,366000,14
6574000,366000,19
6575000,366000,4
6576000,366000,4
6577000,366000,27
6579000,366000,0
6599000,366000,6
6601000,366000,3
6607000,366000,11
6608000,366000,24
6609000,366000,15
6613000,366000,38
6614000,366000,367
6615000,366000,120
6616000,366000,30
6617000,366000,187
6618000,366000,69
6619000,366000,23
6620000,366000,12
6621000,366000,3
6622000,366000,16
6624000,366000,0
6625000,366000,10
6626000,366000,21
6627000,366000,16
6628000,366000,20
6629000,366000,23
6630000,366000,42
6631000,366000,36
6632000,366000,7
6633000,366000,45
6638000,366000,5
6639000,366000,14
6640000,366000,7
6641000,366000,0
6647000,366000,4
6657000,366000,0
6667000,366000,0
6670000,366000,4
6676000,366000,0
6677000,366000,4
6691000,366000,0
6716000,366000,0
6755000,366000,6
6756000,366000,0
6830000,366000,3
6831000,366000,4
6832000,366000,4
6855000,366000,6
6876000,366000,4
6936000,366000,9
6948000,366000,0
6949000,366000,7
6953000,366000,3
6954000,366000,5
6955000,366000,0
7020000,366000,6
6139000,367000,0
6140000,367000,173
6141000,367000,205
6155000,367000,0
6192000,367000,99
6193000,367000,3
6194000,367000,86
6195000,367000,25
6196000,367000,34
6198000,367000,11
6199000,367000,0
6200000,367000,273
6201000,367000,18
6202000,367000,5
6203000,367000,15
6204000,367000,17
6205000,367000,18
6206000,367000,11
6207000,367000,3
6208000,367000,13
6209000,367000,8
6210000,367000,30
6211000,367000,8
6212000,367000,13
6213000,367000,48
6214000,367000,982
6215000,367000,168
6218000,367000,26
6219000,367000,1397
6220000,367000,782
6221000,367000,11
6222000,367000,28
6223000,367000,21
6224000,367000,17
6225000,367000,33
6226000,367000,34
6227000,367000,34
6228000,367000,11
6229000,367000,20
6230000,367000,12
6231000,367000,41
6232000,367000,27
6233000,367000,265
6234000,367000,2684
6235000,367000,6113
6236000,367000,507
6237000,367000,1421
6238000,367000,691
6239000,367000,27
6242000,367000,3
6243000,367000,4
6244000,367000,21
6245000,367000,11
6246000,367000,49
6247000,367000,57
6251000,367000,9
6252000,367000,22
6253000,367000,46
6254000,367000,651
6255000,367000,1558
6256000,367000,59
6282000,367000,2430
6283000,367000,2209
6284000,367000,3
6285000,367000,6
6287000,367000,39
6288000,367000,0
6289000,367000,0
6290000,367000,22
6291000,367000,46
6292000,367000,6
6293000,367000,13
6294000,367000,247
6295000,367000,674
6303000,367000,3
6304000,367000,0
6305000,367000,15
6316000,367000,0
6318000,367000,7
6320000,367000,0
6322000,367000,3
6327000,367000,0
6328000,367000,3
6329000,367000,4
6330000,367000,12
6332000,367000,3
6335000,367000,8
6337000,367000,3
6338000,367000,3
6341000,367000,55
6342000,367000,5
6344000,367000,3
6345000,367000,5
6346000,367000,8
6347000,367000,6
6348000,367000,4
6349000,367000,0
6350000,367000,9
6353000,367000,0
6354000,367000,5
6358000,367000,7
6359000,367000,0
6360000,367000,3
6362000,367000,14
6363000,367000,103
6364000,367000,3
6365000,367000,3
6366000,367000,15
6368000,367000,0
6369000,367000,16
6370000,367000,16
6371000,367000,4
6372000,367000,51
6373000,367000,3
6374000,367000,4
6375000,367000,7
6376000,367000,5
6377000,367000,4
6378000,367000,3
6379000,367000,11
6380000,367000,320
6381000,367000,1286
6382000,367000,270
6383000,367000,38
6386000,367000,105
6387000,367000,5
6391000,367000,0
6392000,367000,10
6393000,367000,42
6394000,367000,30
6396000,367000,70
6397000,367000,28
6398000,367000,700
6399000,367000,21
6400000,367000,3
6401000,367000,11
6402000,367000,13
6403000,367000,17
6404000,367000,5
6409000,367000,20
6410000,367000,9
6412000,367000,5
6413000,367000,0
6416000,367000,4
6418000,367000,0
6420000,367000,6
6421000,367000,22
6422000,367000,7
6423000,367000,11
6424000,367000,15
6425000,367000,15
6426000,367000,7
6427000,367000,3
6428000,367000,16
6429000,367000,10
6430000,367000,22
6431000,367000,7
6433000,367000,4
6434000,367000,64
6435000,367000,28
6437000,367000,25
6438000,367000,18
6440000,367000,3
6441000,367000,16
6443000,367000,0
6444000,367000,21
6445000,367000,15
6446000,367000,18
6447000,367000,9
6448000,367000,15
6449000,367000,18
6450000,367000,11
6451000,367000,18
6452000,367000,36
6453000,367000,14
6454000,367000,13
6455000,367000,5
6456000,367000,4
6457000,367000,16
6458000,367000,19
6459000,367000,7
6460000,367000,8
6461000,367000,18
6462000,367000,21
6463000,367000,3
6464000,367000,9
6465000,367000,8
6466000,367000,10
6467000,367000,9
6468000,367000,0
6469000,367000,3
6470000,367000,17
6472000,367000,22
6473000,367000,19
6474000,367000,17
6475000,367000,3
6476000,367000,10
6477000,367000,3
6478000,367000,125
6479000,367000,27
6480000,367000,0
6541000,367000,3
6542000,367000,18
6543000,367000,10
6544000,367000,4
6545000,367000,21
6546000,367000,34
6547000,367000,272
6548000,367000,2437
6549000,367000,628
6550000,367000,51
6551000,367000,7
6552000,367000,9
6553000,367000,30
6554000,367000,6
6555000,367000,4
6556000,367000,3
6565000,367000,5
6570000,367000,12
6571000,367000,5
6572000,367000,10
6573000,367000,46
6575000,367000,3
6576000,367000,8
6577000,367000,4
6581000,367000,4
6598000,367000,0
6599000,367000,4
6606000,367000,3
6607000,367000,3
6608000,367000,7
6609000,367000,52
6613000,367000,37
6614000,367000,14
6615000,367000,25
6616000,367000,53
6617000,367000,8
6618000,367000,18
6619000,367000,48
6620000,367000,21
6622000,367000,0
6623000,367000,22
6624000,367000,30
6625000,367000,18
6626000,367000,3
6631000,367000,3
6632000,367000,4
6633000,367000,10
6637000,367000,9
6640000,367000,8
6641000,367000,14
6642000,367000,0
6646000,367000,3
6647000,367000,8
6653000,367000,0
6655000,367000,3
6656000,367000,6
6657000,367000,3
6661000,367000,6
6675000,367000,3
6676000,367000,6
6677000,367000,6
6688000,367000,0
6692000,367000,0
6696000,367000,0
6728000,367000,0
6729000,367000,3
6731000,367000,3
6732000,367000,3
6754000,367000,0
6830000,367000,3
6831000,367000,9
6855000,367000,15
6875000,367000,0
6948000,367000,46
6949000,367000,28
7018000,367000,4
7020000,367000,7
7021000,367000,3
7050000,367000,3
6139000,368000,18
6140000,368000,440
6141000,368000,899
6142000,368000,78
6155000,368000,92
6156000,368000,741
6157000,368000,2105
6158000,368000,2284
