lat,lon,population
58.303378,12.909427,57
58.312354,12.908897,59
58.321330,12.908367,49
58.330306,12.907836,5
58.339282,12.907306,15
58.348257,12.906775,0
58.366209,12.905712,9
58.375185,12.905179,21
58.384160,12.904647,3
58.393136,12.904114,6
58.402112,12.903581,3
58.411088,12.903048,10
58.420063,12.902514,3
58.429039,12.901980,18
58.438015,12.901446,0
58.446990,12.900911,3
58.455966,12.900377,4
58.464941,12.899841,18
58.473917,12.899306,32
58.482893,12.898770,24
58.491868,12.898234,3
59.075247,12.862667,6
59.084221,12.862109,8
59.093196,12.861550,12
59.102170,12.860991,36
59.111145,12.860432,19
59.138068,12.858752,8
59.147043,12.858191,8
59.156017,12.857630,24
59.164992,12.857068,18
59.173966,12.856507,10
59.182940,12.855944,19
59.209863,12.854256,3
59.218838,12.853693,3
59.236786,12.852564,13
59.308580,12.848038,3
59.326528,12.846903,9
59.353451,12.845198,12
59.380373,12.843490,3
59.389347,12.842919,5
59.398321,12.842349,0
59.407295,12.841778,3
59.506008,12.835475,4
59.514982,12.834899,39
59.523956,12.834324,8
59.532930,12.833748,23
59.541903,12.833172,4
59.550877,12.832595,8
59.559851,12.832018,12
59.568825,12.831441,3
59.613693,12.828549,152
59.622667,12.827969,302
59.631640,12.827390,3
59.658561,12.825648,3
59.712402,12.822154,14
59.721376,12.821571,3
59.730349,12.820987,12
59.739323,12.820403,67
59.748296,12.819818,6
59.757269,12.819233,10
59.766243,12.818648,36
59.829056,12.814540,3
59.855976,12.812774,0
59.882895,12.811005,0
59.909815,12.809232,13
59.927761,12.808049,9
59.936734,12.807456,0
59.954680,12.806271,4
60.071329,12.798526,0
60.098248,12.796729,3
60.107220,12.796130,3
60.152084,12.793126,3
60.241811,12.787091,3
60.250783,12.786485,8
60.259756,12.785879,15
60.268728,12.785273,13
60.358453,12.779187,0
60.753223,12.751943,0
60.762194,12.751314,3
60.771166,12.750686,3
61.067223,12.729711,3
61.982200,12.661932,4
61.991170,12.661245,0
62.000139,12.660557,3
62.009109,12.659868,4
62.323033,12.635479,3
62.475503,12.623422,4
62.484472,12.622709,8
62.493440,12.621995,3
62.520346,12.619850,11
62.529315,12.619134,62
63.219851,12.562496,3
63.318492,12.554155,23
55.358730,13.083174,10
55.367711,13.082740,639
55.376692,13.082306,55
55.385673,13.081871,22
55.394654,13.081436,1423
55.403635,13.081001,65
55.412615,13.080565,71
55.421596,13.080130,10
55.430577,13.079694,17
55.439558,13.079257,84
55.448538,13.078821,27
55.457519,13.078384,51
55.466500,13.077947,18
55.475481,13.077510,115
55.484461,13.077073,23
55.493442,13.076635,13
55.502423,13.076197,268
55.511403,13.075759,8
55.520384,13.075321,1047
55.529365,13.074882,1490
55.538345,13.074443,1242
55.547326,13.074004,3
55.556306,13.073564,17
55.565287,13.073125,915
55.574267,13.072685,3533
55.583248,13.072245,3652
55.592228,13.071804,504
55.601209,13.071364,491
55.610189,13.070923,54
55.619170,13.070482,2421
55.628150,13.070040,2691
55.637131,13.069599,576
55.646111,13.069157,12
55.655092,13.068715,1239
55.664072,13.068272,4345
55.673052,13.067830,851
55.682033,13.067387,45
55.691013,13.066944,6
55.699993,13.066500,34
55.708974,13.066057,30
55.717954,13.065613,112
55.726934,13.065168,29
55.735915,13.064724,30
55.744895,13.064279,34
55.753875,13.063835,32
55.762855,13.063389,20
55.771835,13.062944,19
55.780816,13.062498,56
55.789796,13.062052,3
55.798776,13.061606,74
55.807756,13.061160,23
55.816736,13.060713,39
55.825716,13.060266,14
55.834697,13.059819,8
55.843677,13.059372,38
55.852657,13.058924,12
55.861637,13.058476,10
55.870617,13.058028,29
55.879597,13.057579,22
55.897557,13.056682,8
55.906537,13.056233,15
55.915517,13.055783,22
55.924497,13.055333,18
55.933477,13.054883,16
55.951437,13.053983,3
55.960416,13.053532,3
55.978376,13.052630,0
56.005316,13.051274,27
56.014296,13.050822,29
56.023275,13.050370,9
56.032255,13.049917,3
56.041235,13.049464,0
56.050215,13.049010,5
56.095113,13.046740,19
56.104093,13.046285,31
56.113072,13.045830,8
56.122052,13.045374,1038
56.131032,13.044919,209
56.140011,13.044463,16
56.148991,13.044007,3
56.157970,13.043550,18
56.166950,13.043094,15
56.175929,13.042637,23
56.184909,13.042179,18
56.193889,13.041722,43
56.202868,13.041264,97
56.211847,13.040806,47
56.220827,13.040348,182
56.229806,13.039889,12
56.247765,13.038972,26
56.256745,13.038512,10
56.265724,13.038053,65
56.274703,13.037593,8
56.283683,13.037133,10
56.292662,13.036672,23
56.301641,13.036212,27
56.310621,13.035751,11
56.355517,13.033442,3
56.382455,13.032054,10
56.391434,13.031591,13
56.400413,13.031127,16
56.409392,13.030663,26
56.418371,13.030199,8
56.427350,13.029735,10
56.436330,13.029270,19
56.445309,13.028806,11
56.454288,13.028340,679
56.463267,13.027875,60
56.472246,13.027409,0
56.481225,13.026943,49
56.490204,13.026477,726
56.499183,13.026011,953
56.508162,13.025544,25
56.517141,13.025077,26
56.526120,13.024609,16
56.535099,13.024142,12
56.544078,13.023674,18
56.553056,13.023206,82
56.562035,13.022738,190
56.571014,13.022269,7
56.579993,13.021800,15
56.588972,13.021331,9
56.597951,13.020861,6
56.606930,13.020392,49
56.615908,13.019922,13
56.624887,13.019451,3
56.633866,13.018981,24
56.651823,13.018039,7
56.660802,13.017567,9
56.669781,13.017096,43
56.678760,13.016624,17
56.687738,13.016152,83
56.732631,13.013787,3
56.759567,13.012364,0
56.768546,13.011890,20
56.777524,13.011415,3
56.786503,13.010939,6
56.804460,13.009988,12
56.813438,13.009512,0
56.822417,13.009036,6
56.831395,13.008559,64
56.840374,13.008082,0
56.849352,13.007605,7
56.966070,13.001377,6
57.001983,12.999451,10
57.010961,12.998969,3
57.046873,12.997037,0
57.064829,12.996070,4
57.073807,12.995586,5
57.082785,12.995101,0
57.091763,12.994617,6
57.100741,12.994132,6
57.109719,12.993646,0
57.118697,12.993161,3
57.136653,12.992189,3
57.145631,12.991702,3
57.163587,12.990729,8
57.172565,12.990242,0
57.235409,12.986823,26
57.244387,12.986333,14
57.262343,12.985353,5
57.334164,12.981421,0
57.397007,12.977966,51
57.405984,12.977471,176
57.414962,12.976976,20
57.432916,12.975985,0
57.477803,12.973503,15
57.486781,12.973005,3
57.495758,12.972508,19
57.504735,12.972010,13
57.513713,12.971511,5
57.522690,12.971013,23
57.531667,12.970514,47
57.540644,12.970015,7
57.549622,12.969515,4
57.558599,12.969015,3
57.567576,12.968515,3
57.576553,12.968015,6
57.585531,12.967514,11
57.594508,12.967013,7
57.603485,12.966512,4
57.612462,12.966011,13
57.621439,12.965509,7
57.630416,12.965007,3
57.639393,12.964504,4
57.648370,12.964001,10
57.657347,12.963498,5
57.666324,12.962995,78
57.675301,12.962491,30
57.684278,12.961987,28
57.693255,12.961483,2536
57.702232,12.960979,3035
57.711209,12.960474,2904
57.720186,12.959969,1667
57.729163,12.959463,1631
57.738140,12.958958,8
57.747117,12.958452,963
57.756094,12.957945,14
57.765071,12.957439,49
57.774048,12.956932,3
57.783025,12.956424,0
57.792001,12.955917,5
57.800978,12.955409,5
57.827909,12.953884,12
57.836885,12.953375,9
57.854839,12.952356,3
57.863816,12.951846,3
57.872792,12.951335,3
57.881769,12.950825,8
57.926652,12.948267,15
57.935629,12.947755,0
57.944605,12.947242,21
57.953582,12.946729,14
57.962558,12.946216,14
57.971535,12.945702,14
57.980511,12.945188,12
57.989488,12.944674,22
58.043347,12.941582,27
58.052323,12.941066,65
58.061299,12.940549,8
58.070276,12.940032,6
58.079252,12.939515,17
58.088228,12.938997,20
58.115157,12.937442,12
58.124134,12.936923,4
58.133110,12.936404,3
58.142086,12.935885,7
58.151062,12.935365,11
58.160039,12.934845,25
58.169015,12.934324,8
58.177991,12.933804,17
58.204919,12.932239,6
58.213896,12.931717,14
58.222872,12.931195,35
58.231848,12.930672,20
58.240824,12.930149,18
58.249800,12.929626,18
58.258776,12.929103,18
58.267752,12.928579,4
58.276728,12.928054,13
58.285704,12.927530,6
58.303656,12.926480,9
58.312632,12.925954,525
58.321608,12.925429,129
58.330584,12.924902,18
58.339560,12.924376,10
58.348536,12.923849,7
58.375463,12.922267,3
58.384439,12.921739,3
58.393415,12.921211,26
58.402391,12.920682,30
58.411366,12.920153,24
58.420342,12.919624,4
58.429318,12.919094,4
58.438294,12.918564,3
58.465221,12.916972,0
58.474196,12.916441,14
58.483172,12.915910,66
58.492148,12.915378,7
58.501123,12.914845,22
59.075533,12.880101,3
59.084508,12.879547,3
59.093482,12.878993,5
59.102457,12.878438,14
59.111431,12.877884,25
59.120406,12.877329,10
59.138355,12.876217,29
59.147330,12.875661,17
59.156304,12.875105,7
59.165279,12.874548,10
59.174253,12.873991,3
59.183228,12.873433,28
59.192202,12.872875,12
59.228100,12.870640,4
59.237074,12.870080,4
59.290920,12.866716,0
59.308869,12.865591,9
59.317843,12.865028,14
59.326817,12.864465,3
59.353740,12.862774,0
59.371688,12.861645,3
59.380663,12.861079,0
59.407585,12.859382,4
59.416559,12.858815,4
59.425533,12.858248,3
59.470403,12.855408,7
59.479377,12.854839,17
59.515273,12.852559,3
59.524247,12.851988,10
59.533221,12.851417,4
59.542195,12.850846,11
59.551169,12.850274,0
59.605012,12.846835,19
59.613985,12.846260,49
59.658854,12.843383,7
59.667828,12.842806,10
59.694748,12.841074,3
59.703722,12.840496,11
59.712696,12.839918,19
59.721669,12.839339,12
59.730643,12.838760,10
59.739616,12.838181,3
59.757563,12.837021,5
59.766537,12.836440,20
59.847298,12.831198,0
59.910111,12.827101,0
59.928057,12.825927,3
59.972923,12.822986,8
59.981896,12.822396,0
60.008816,12.820626,0
60.035735,12.818852,0
60.188274,12.808736,3
60.197247,12.808138,3
60.233138,12.805740,7
60.260056,12.803938,10
60.744557,12.770900,10
60.753529,12.770278,9
61.659603,12.705247,3
61.839005,12.691849,4
61.847975,12.691174,7
61.865915,12.689823,3
62.377173,12.650557,3
62.422018,12.647040,0
62.439956,12.645629,9
62.475832,12.642803,0
62.484800,12.642096,3
63.462308,12.561952,8
55.367957,13.098510,92
55.385919,13.097648,314
55.394900,13.097217,254
55.403881,13.096785,17
55.412862,13.096353,10
55.421843,13.095921,3
55.430824,13.095489,0
55.439805,13.095056,47
55.448786,13.094623,14
55.457766,13.094190,87
55.466747,13.093757,19
55.475728,13.093323,3
55.484709,13.092889,3
55.493689,13.092455,9
55.502670,13.092021,40
55.511651,13.091586,22
55.520632,13.091152,719
55.529612,13.090717,3105
55.538593,13.090281,1799
55.547574,13.089846,22
55.556554,13.089410,12
55.565535,13.088974,50
55.574516,13.088538,2269
55.583496,13.088101,2626
55.592477,13.087664,2110
55.601457,13.087227,42
55.610438,13.086790,49
55.619419,13.086353,2743
55.628399,13.085915,2980
55.637380,13.085477,9
55.646360,13.085038,158
55.655341,13.084600,1603
55.664321,13.084161,2454
55.673301,13.083722,1235
55.682282,13.083283,415
55.700243,13.082404,38
55.709223,13.081964,33
55.718204,13.081523,131
55.727184,13.081083,30
55.736164,13.080642,5
55.745145,13.080201,24
55.754125,13.079760,497
55.763105,13.079318,1025
55.772086,13.078877,362
55.781066,13.078435,150
55.790046,13.077993,13
55.799026,13.077550,38
55.808007,13.077107,15
55.816987,13.076664,11
55.825967,13.076221,0
55.834947,13.075778,35
55.843927,13.075334,13
55.852908,13.074890,35
55.861888,13.074446,39
55.870868,13.074001,8
55.879848,13.073556,37
55.888828,13.073111,5
55.897808,13.072666,8
55.906788,13.072220,16
55.915768,13.071775,16
55.924748,13.071329,9
55.933728,13.070882,3
55.960668,13.069542,4
55.969648,13.069095,10
55.978628,13.068647,24
55.987608,13.068199,25
55.996588,13.067751,16
56.005568,13.067303,31
56.014548,13.066854,15
56.023528,13.066406,13
56.032508,13.065956,0
56.041487,13.065507,4
56.050467,13.065058,10
56.068427,13.064158,3
56.077407,13.063707,3
56.086386,13.063257,47
56.095366,13.062806,27
56.113326,13.061903,15
56.122305,13.061452,379
56.131285,13.061000,11
56.140265,13.060547,4
56.149244,13.060095,11
56.167204,13.059189,16
56.176183,13.058736,478
56.185163,13.058283,49
56.194143,13.057829,19
56.203122,13.057375,5
56.212102,13.056921,17
56.221081,13.056466,10
56.230061,13.056012,3
56.239040,13.055557,5
56.248020,13.055101,14
56.256999,13.054646,43
56.265979,13.054190,23
56.274958,13.053734,11
56.292917,13.052821,7
56.346793,13.050076,7
56.355773,13.049617,6
56.391690,13.047781,27
56.400669,13.047321,3
56.409648,13.046861,23
56.418628,13.046401,12
56.427607,13.045941,11
56.436586,13.045480,12
56.445565,13.045019,18
56.454544,13.044557,29
56.463523,13.044096,6
56.472503,13.043634,93
56.481482,13.043172,74
56.490461,13.042709,917
56.499440,13.042247,2291
56.508419,13.041784,79
56.517398,13.041320,40
56.526377,13.040857,6
56.535356,13.040393,24
56.544335,13.039929,54
56.553314,13.039465,133
56.562293,13.039000,304
56.571272,13.038536,16
56.580251,13.038071,0
56.589230,13.037605,3
56.598209,13.037140,7
56.607188,13.036674,33
56.616167,13.036208,0
56.625145,13.035741,0
56.634124,13.035275,26
56.643103,13.034808,12
56.652082,13.034340,15
56.661061,13.033873,3
56.670040,13.033405,29
56.679018,13.032937,5
56.687997,13.032469,56
56.696976,13.032000,127
56.705955,13.031531,15
56.714933,13.031062,0
56.786763,13.027299,0
56.795741,13.026828,3
56.804720,13.026356,4
56.813698,13.025884,3
56.822677,13.025411,29
56.831655,13.024939,20
56.840634,13.024466,44
56.849612,13.023992,3
56.858591,13.023519,0
56.867569,13.023045,3
56.939397,13.019245,0
56.966332,13.017815,3
56.975310,13.017338,8
56.984288,13.016861,3
56.993266,13.016383,10
57.020201,13.014949,0
57.029179,13.014470,0
57.047136,13.013511,10
57.074070,13.012072,3
57.083048,13.011591,3
57.092026,13.011111,5
57.101004,13.010630,0
57.127938,13.009185,0
57.136916,13.008703,0
57.145894,13.008220,7
57.154872,13.007738,5
57.163850,13.007255,7
57.172828,13.006771,4
57.181806,13.006288,0
57.235674,13.003380,0
57.244652,13.002895,18
57.253629,13.002409,8
57.271585,13.001437,0
57.280563,13.000950,0
57.289541,13.000463,16
57.298518,12.999976,0
57.316474,12.999000,0
57.334429,12.998024,7
57.343407,12.997535,6
57.397273,12.994597,0
57.415228,12.993615,17
57.433183,12.992632,0
57.451138,12.991648,3
57.460115,12.991156,9
57.478070,12.990170,11
57.487048,12.989677,17
57.496025,12.989183,3
57.513980,12.988195,3
57.522957,12.987700,6
57.531935,12.987206,16
57.540912,12.986711,3
57.558867,12.985719,13
57.567844,12.985224,14
57.576821,12.984727,21
57.585798,12.984231,35
57.603753,12.983237,3
57.612730,12.982739,7
57.630684,12.981744,4
57.648639,12.980747,49
57.666593,12.979749,9
57.675570,12.979249,6
57.693524,12.978249,1607
57.702502,12.977749,1753
57.711479,12.977248,3532
57.720456,12.976747,4682
57.729433,12.976246,313
57.738410,12.975744,5
57.747387,12.975242,753
57.756364,12.974740,100
57.765341,12.974238,429
57.774318,12.973735,22
57.783295,12.973232,23
57.792271,12.972729,17
57.801248,12.972225,9
57.810225,12.971721,41
57.819202,12.971217,9
57.828179,12.970712,157
57.837156,12.970207,4
57.846133,12.969702,5
57.855109,12.969197,14
57.917947,12.965650,11
57.926923,12.965142,7
57.935900,12.964634,28
57.944877,12.964125,0
57.953854,12.963616,3
57.980783,12.962088,3
57.989760,12.961578,12
58.052596,12.957999,38
58.061572,12.957487,37
58.070549,12.956974,13
58.079525,12.956461,18
58.088502,12.955948,3
58.115431,12.954406,5
58.124407,12.953891,7
58.133383,12.953376,0
58.142360,12.952861,9
58.151336,12.952345,4
58.160312,12.951829,30
58.169289,12.951313,3
58.178265,12.950797,10
58.187241,12.950280,6
58.196217,12.949763,11
58.205194,12.949245,3
58.214170,12.948728,31
58.223146,12.948210,21
58.232122,12.947691,27
58.241098,12.947173,11
58.250075,12.946654,1400
58.259051,12.946134,594
58.268027,12.945615,29
58.277003,12.945095,8
58.285979,12.944575,3
58.294955,12.944054,12
58.303931,12.943533,13
58.312907,12.943012,16
58.321883,12.942491,15
58.330859,12.941969,9
58.339835,12.941447,26
58.348811,12.940924,0
58.357787,12.940401,5
58.366763,12.939878,3
58.384715,12.938831,8
58.393691,12.938307,17
58.402667,12.937783,6
58.411643,12.937258,17
58.420619,12.936733,6
58.429595,12.936208,40
58.438570,12.935682,10
58.447546,12.935157,3
58.456522,12.934630,15
58.465498,12.934104,6
58.474474,12.933577,12
58.483449,12.933050,14
58.492425,12.932522,7
58.501401,12.931994,3
58.555255,12.928821,5
58.564231,12.928290,3
59.093766,12.896436,0
59.102741,12.895886,15
59.111716,12.895336,477
59.120690,12.894785,358
59.129665,12.894234,277
59.138640,12.893683,155
59.147614,12.893132,11
59.156589,12.892580,15
59.165564,12.892027,6
59.183513,12.890922,5
59.210436,12.889261,3
59.237360,12.887597,0
59.282232,12.884817,0
59.309155,12.883144,0
59.398898,12.877548,3
59.416847,12.876424,3
59.434795,12.875299,14
59.443769,12.874736,8
59.452743,12.874173,41
59.461717,12.873609,11
59.470692,12.873045,4
59.479666,12.872481,10
59.488640,12.871916,12
59.515562,12.870219,3
59.524536,12.869653,3
59.533510,12.869087,7
59.542484,12.868520,0
59.551458,12.867953,0
59.578380,12.866249,4
59.587354,12.865680,4
59.596327,12.865111,3
59.605301,12.864542,3
59.614275,12.863972,9
59.641197,12.862261,3
59.650171,12.861690,3
59.659144,12.861118,37
59.695039,12.858829,7
59.704013,12.858256,7
59.829643,12.850192,0
59.838617,12.849613,0
59.910404,12.844970,3
59.964244,12.841473,3
59.973217,12.840889,5
59.982190,12.840304,11
60.053976,12.835614,0
60.062949,12.835026,5
60.071922,12.834438,3
60.080895,12.833849,6
60.089868,12.833260,8
60.206517,12.825569,3
60.233435,12.823785,34
60.242408,12.823189,21
60.260353,12.821997,3
60.341108,12.816615,0
60.529529,12.803934,0
60.735888,12.789848,3
60.744860,12.789231,20
61.157553,12.760403,4
61.166524,12.759767,4
61.839322,12.710828,16
61.848292,12.710159,186
61.857262,12.709489,62
61.866232,12.708819,0
62.377498,12.669875,3
62.431313,12.665687,40
62.440282,12.664988,18
63.301236,12.595542,0
63.462649,12.581997,0
63.722692,12.559810,0
55.368202,13.114281,359
55.377183,13.113853,9
55.386164,13.113426,129
55.395145,13.112998,11
55.404126,13.112570,3
55.413107,13.112142,63
55.422088,13.111713,15
55.431069,13.111284,16
55.440050,13.110855,26
55.449031,13.110426,5
55.458011,13.109996,27
55.466992,13.109567,13
55.475973,13.109137,189
55.484954,13.108706,823
55.493935,13.108276,57
55.502916,13.107845,40
55.511897,13.107414,22
55.520877,13.106983,130
55.529858,13.106552,2292
55.538839,13.106120,2145
55.547820,13.105688,79
55.556800,13.105256,37
55.565781,13.104823,50
55.574762,13.104391,1043
55.583743,13.103958,788
55.592723,13.103525,266
55.601704,13.103091,0
55.610684,13.102658,0
55.619665,13.102224,172
55.628646,13.101789,1573
55.637626,13.101355,1208
55.646607,13.100920,1249
55.655588,13.100486,677
55.664568,13.100050,907
55.673549,13.099615,300
55.682529,13.099179,47
55.691510,13.098744,4
55.700490,13.098307,16
55.709471,13.097871,31
55.718451,13.097435,58
55.727432,13.096998,27
55.745392,13.096123,41
55.754373,13.095686,14
55.763353,13.095248,1625
55.772334,13.094810,411
55.781314,13.094371,2124
55.790294,13.093933,347
55.799275,13.093494,67
55.808255,13.093055,97
55.817235,13.092616,17
55.826216,13.092176,43
55.835196,13.091736,4
55.844176,13.091296,13
55.853156,13.090856,901
55.862137,13.090415,1014
55.871117,13.089974,5
55.880097,13.089533,33
55.889077,13.089092,11
55.898057,13.088650,205
55.907037,13.088209,95
55.916018,13.087766,18
55.924998,13.087324,39
55.933978,13.086882,6
55.942958,13.086439,3
55.951938,13.085996,24
55.960918,13.085552,85
55.969898,13.085109,4
55.978878,13.084665,8
55.987858,13.084221,590
55.996838,13.083776,149
56.005818,13.083332,9
56.023778,13.082442,3
56.032758,13.081996,9
56.041738,13.081551,10
56.050718,13.081105,12
56.059698,13.080659,4
56.086637,13.079319,18
56.095617,13.078872,10
56.104597,13.078424,12
56.113577,13.077977,31
56.122557,13.077529,100
56.131536,13.077081,3
56.149496,13.076184,7
56.167455,13.075285,14
56.176435,13.074836,126
56.185415,13.074386,299
56.194395,13.073936,21
56.203374,13.073486,9
56.212354,13.073036,27
56.221333,13.072585,10
56.230313,13.072134,4
56.239293,13.071683,0
56.257252,13.070779,4
56.266231,13.070327,25
56.275211,13.069875,20
56.284190,13.069422,10
56.302150,13.068517,16
56.311129,13.068063,8
56.329088,13.067156,7
56.382964,13.064427,9
56.400923,13.063516,8
56.409902,13.063059,24
56.418882,13.062603,12
56.427861,13.062146,25
56.436840,13.061689,13
56.445819,13.061232,69
56.454799,13.060774,8
56.463778,13.060317,6
56.472757,13.059859,19
56.481736,13.059400,5
56.490716,13.058942,1048
56.499695,13.058483,447
56.508674,13.058024,198
56.517653,13.057564,950
56.526632,13.057105,13
56.535611,13.056645,13
56.544590,13.056185,109
56.553569,13.055724,4
56.562548,13.055264,14
56.571528,13.054803,4
56.580507,13.054342,100
56.589486,13.053880,49
56.598465,13.053418,7
56.607444,13.052956,24
56.616423,13.052494,13
56.625402,13.052031,28
56.634380,13.051569,20
56.643359,13.051105,30
56.652338,13.050642,8
56.661317,13.050178,9
56.670296,13.049715,27
56.679275,13.049250,5
56.688254,13.048786,12
56.697233,13.048321,31
56.724169,13.046926,17
56.742127,13.045994,3
56.760084,13.045061,0
56.787020,13.043659,3
56.795999,13.043192,5
56.804978,13.042724,30
56.813956,13.042256,19
56.831913,13.041318,4
56.849871,13.040380,6
56.858849,13.039910,5
56.867828,13.039441,3
56.948634,13.035200,7
56.957613,13.034727,12
56.966591,13.034254,5
56.975569,13.033781,0
57.020461,13.031411,3
57.029439,13.030936,5
57.047396,13.029986,11
57.083309,13.028081,6
57.092287,13.027605,87
57.101265,13.027128,26
57.110243,13.026650,8
57.119221,13.026173,3
57.128199,13.025695,4
57.173090,13.023301,3
57.182068,13.022822,11
57.191046,13.022342,0
57.209002,13.021381,0
57.280825,13.017528,0
57.289803,13.017045,4
57.298781,13.016562,6
57.307759,13.016078,12
57.316737,13.015595,14
57.325714,13.015111,0
57.361625,13.013171,3
57.379581,13.012200,5
57.388559,13.011714,5
57.406514,13.010741,4
57.415492,13.010254,0
57.433447,13.009279,11
57.442424,13.008792,3
57.460380,13.007815,6
57.478335,13.006837,9
57.487312,13.006348,5
57.505267,13.005369,0
57.523222,13.004388,0
57.532200,13.003898,4
57.550154,13.002915,3
57.568109,13.001932,0
57.577087,13.001440,10
57.586064,13.000947,24
57.595041,13.000455,10
57.612996,12.999468,0
57.630951,12.998481,23
57.648905,12.997492,24
57.657882,12.996997,8
57.666860,12.996502,17
57.693791,12.995015,143
57.702768,12.994519,265
57.711745,12.994023,1245
57.720723,12.993526,2061
57.729700,12.993029,243
57.738677,12.992531,39
57.747654,12.992034,87
57.756631,12.991535,48
57.765608,12.991037,158
57.774585,12.990539,297
57.783562,12.990040,30
57.792539,12.989540,16
57.801516,12.989041,447
57.810493,12.988541,910
57.819470,12.988041,145
57.828447,12.987541,41
57.855378,12.986038,6
57.864355,12.985536,10
57.873332,12.985034,23
57.882309,12.984532,10
57.900262,12.983527,4
57.927193,12.982017,13
57.936169,12.981513,19
57.945146,12.981008,16
57.954123,12.980504,4
57.963100,12.979999,4
57.981053,12.978988,8
57.990030,12.978482,4
58.016960,12.976963,7
58.052866,12.974933,0
58.061843,12.974425,36
58.070819,12.973916,22
58.079796,12.973408,30
58.088772,12.972899,4
58.115702,12.971369,9
58.124678,12.970859,16
58.133655,12.970348,10
58.142631,12.969837,9
58.151608,12.969326,17
58.160584,12.968814,3
58.169560,12.968302,25
58.178537,12.967790,8
58.187513,12.967278,8
58.196489,12.966765,18
58.205466,12.966252,8
58.214442,12.965738,11
58.223418,12.965225,15
58.232395,12.964710,22
58.241371,12.964196,6
58.250347,12.963681,1934
58.259323,12.963166,382
58.268300,12.962651,19
58.277276,12.962136,21
58.286252,12.961620,31
58.295228,12.961103,7
58.304204,12.960587,18
58.313181,12.960070,10
58.322157,12.959553,4
58.331133,12.959035,3
58.340109,12.958518,4
58.349085,12.957999,12
58.358061,12.957481,8
58.367037,12.956962,8
58.376013,12.956443,30
58.384989,12.955924,3
58.393965,12.955404,3
58.402941,12.954884,0
58.411917,12.954364,7
58.420893,12.953843,29
58.429869,12.953322,143
58.438845,12.952801,8
58.447821,12.952280,19
58.456797,12.951758,22
58.465773,12.951235,10
58.474749,12.950713,24
58.483724,12.950190,3
58.492700,12.949667,11
58.501676,12.949143,6
58.510652,12.948620,9
58.519628,12.948096,10
58.528604,12.947571,8
58.546555,12.946521,11
58.555531,12.945996,3
59.049173,12.916601,6
59.058148,12.916058,7
59.067123,12.915514,9
59.076098,12.914969,6
59.094048,12.913880,0
59.103023,12.913334,6
59.111997,12.912789,61
59.120972,12.912243,1413
59.129947,12.911696,861
59.138922,12.911149,154
59.147897,12.910602,19
59.156871,12.910055,3
59.165846,12.909507,9
59.174821,12.908959,12
59.183795,12.908411,7
59.201745,12.907313,11
59.210719,12.906764,0
59.219694,12.906214,3
59.228669,12.905664,3
59.237643,12.905114,0
59.300465,12.901251,6
59.435081,12.892918,3
59.444055,12.892359,43
59.453029,12.891800,15
59.462003,12.891241,19
59.470977,12.890682,11
59.488926,12.889562,9
59.497900,12.889002,11
59.506874,12.888441,5
59.524822,12.887319,10
59.569693,12.884506,4
59.587641,12.883378,3
59.596615,12.882814,6
59.605589,12.882249,11
59.614563,12.881684,3
59.623537,12.881119,7
59.632511,12.880553,9
59.641485,12.879987,0
59.650458,12.879421,31
59.659432,12.878854,50
59.677380,12.877720,3
59.686354,12.877152,4
59.695328,12.876584,17
59.704302,12.876015,4
59.811986,12.869165,0
59.892748,12.863993,3
59.910695,12.862840,0
59.955562,12.859950,3
59.964536,12.859371,13
59.973509,12.858792,20
59.982482,12.858212,10
60.000429,12.857052,4
60.063242,12.852978,0
60.117081,12.849472,0
60.215784,12.843010,3
60.224757,12.842420,27
60.233730,12.841830,20
60.260648,12.840057,3
60.341404,12.834719,4
60.350376,12.834124,4
60.395240,12.831143,3
60.404212,12.830546,3
60.511883,12.823348,0
60.736189,12.808174,3
61.148888,12.779603,8
61.166831,12.778342,0
61.642290,12.744295,7
61.794786,12.733118,3
61.839637,12.729807,10
61.848607,12.729144,407
62.359882,12.690574,3
62.413697,12.686426,9
62.422666,12.685734,0
62.431635,12.685040,80
62.673797,12.666141,3
62.682766,12.665435,12
63.346409,12.611760,8
63.355376,12.611016,0
63.364344,12.610271,4
55.368444,13.130051,1695
55.377425,13.129628,380
55.386406,13.129204,14
55.395387,13.128779,7
55.404368,13.128355,65
55.413350,13.127930,6
55.422331,13.127505,7
55.431312,13.127080,48
55.440293,13.126654,16
55.449274,13.126229,40
55.458255,13.125803,132
55.467236,13.125377,131
55.476216,13.124950,83
55.485197,13.124524,7
55.494178,13.124097,30
55.503159,13.123670,25
55.512140,13.123242,11
55.530102,13.122387,300
55.539083,13.121959,154
55.548064,13.121530,9
55.557044,13.121102,44
55.566025,13.120673,57
55.575006,13.120244,59
55.583987,13.119815,5
55.592967,13.119385,74
55.601948,13.118955,102
55.610929,13.118525,112
55.619910,13.118095,17
55.628890,13.117664,33
55.637871,13.117234,1577
55.646852,13.116803,1442
55.655832,13.116371,659
55.664813,13.115940,29
55.673794,13.115508,6
55.682774,13.115076,11
55.700735,13.114212,14
55.709716,13.113779,13
55.718697,13.113346,94
55.727677,13.112913,20
55.736658,13.112479,3
55.745638,13.112046,12
55.754619,13.111612,14
55.763599,13.111177,288
55.772580,13.110743,553
55.781560,13.110308,3436
55.790540,13.109873,1515
55.799521,13.109438,431
